artist_ID,artist_name
29034,The Silhouettes
29035,The Silos
29036,The Simms Twins
29037,The Simpsons
29038,The Singing Dogs
29039,The Singing Gods
29040,The Singing Trees
29041,The Six Parts Seven
29042,The Skatalites
29043,The Skinflicks
29044,The Skinny Boys
29045,The Skip Jacks
29046,The Skull Cowboy
29047,The Skylarks
29048,The Skyliners
29049,The Slackers
29050,The Sleep Helpers
29051,The Sleepers RecordZ
29052,The Sleeping
29053,The Slickers
29054,The Slip
29055,The Slits
29056,The Slobs
29057,The Smashing Pumpkins
29058,The Smile Case
29059,The Smith Glamann Quintet
29060,The Smith Street Band
29061,The Smithereens
29062,The Smiths
29063,The Smothers Brothers
29064,The Soca Boys
29065,The Soft Boys
29066,The Soft Winds
29067,The Softones
29068,The Soggy Bottom Boys
29069,The Solaris People
29070,The Song Swappers
29071,The Sonics
29072,The Sorrows
29073,The Soul Children
29074,The Soul Searchers
29075,The Soul Stirrers
29076,The Soul Survivors
29077,The Soulsonic Force
29078,The Sound
29079,The Sound Alchemyst
29080,The Sound Designers
29081,The Sound Of Music Ensemble
29082,The Sound Of Music Orchestra
29083,The Soup Dragons
29084,The Source
29085,The Source & Candi Staton
29086,The Souther-Hillman-Furay Band
29087,The Southern California Community Choir
29088,The Southern Death Cult
29089,The Southern Serenaders
29090,The Space Brothers
29091,The Specials
29092,The Speed Freak
29093,The Spencer Davis Group
29094,The Spill Canvas
29095,The Spinners
29096,The Spiritual Sisters
29097,The Spits
29098,The Spoads
29099,The St. Anthony Singers
29100,The Standells
29101,The Stanley Brothers
29102,The Staple Singers
29103,The Starboard List
29104,The Stardusters
29105,The Starlighters
29106,The Starlite Orchestra & Singers
29107,The Starlite Singers
29108,The Starting Line
29109,The Statler Brothers
29110,The Statlers
29111,The Staves
29112,The Steeldrivers
29113,The Stills-Young Band
29114,The Stockland Green Bilateral School First Year Choir
29115,The Stone Canyon Band
29116,The Stone Roses
29117,The Stooges
29118,The Story So Far
29119,The Strangeloves
29120,The Strangers
29121,The Stranglers
29122,The String Cheese Incident
29123,The Strings of the London Festival Orchestra
29124,The Strings of the Philadelphia Orchestra
29125,The Strokes
29126,The Strumbellas
29127,The Struts
29128,The Stupors Arizona
29129,The Style Council
29130,The Stylistics
29131,The Subdudes
29132,The Suburbs
29133,The Subways
29134,The Sugarcubes
29135,The Sugarhill Gang
29136,The Suicide Machines
29137,The Summer Set
29138,The Sunday Manoa
29139,The Sundays
29140,The Supremes
29141,The Sura Quintet
29142,The Surfaris
29143,The Surfers
29144,The Surfmen
29145,The Survivors Of The Titanic
29146,The Sutherland Brothers
29147,The Swallows
29148,The Swedish Radio Studio Orchestra
29149,The Sweet Inspirations
29150,The Sweet Remains
29151,The Sweetback Sisters
29152,The Swingin' Bachelors
29153,The Swinging Blue Jeans
29154,The Swingle Singers
29155,The Sword
29156,The Sylvers
29157,The SymphoNYChorus
29158,The Symphony Orchestra
29159,The System
29160,The Tallest Man On Earth
29161,The Tallis Scholars
29162,The Tams
29163,The Tango Project
29164,The Taxi Gang
29165,The Taxpayers
29166,The Team
29167,The Teardrop Explodes
29168,The Techniques
29169,The Teen Agers
29170,The Teenagers
29171,The Telethons
29172,The Temper Trap
29173,The Temple Church Choir
29174,The Tempos
29175,The Temprees
29176,The Temptations
29177,The Tennors
29178,The Terrell Company
29179,The Texas Tenors
29180,The The
29181,The Thompson Community Singers
29182,The Three Degrees
29183,The Three Sounds
29184,The Three Stooges
29185,The Three Suns
29186,The Three Tops
29187,The Thrillseekers
29188,The Ticks
29189,The Tiger
29190,The Time
29191,The Time Bomb
29192,The Ting Tings
29193,The Toasters
29194,The Tokens
29195,The Tommy McCook All Stars
29196,The Tony Rich Project
29197,The Tornados
29198,The Toyes
29199,The Tractors
29200,The Trade Martin Orchestra
29201,The Tragically Hip
29202,The Trammps
29203,The Trap Remix Guys
29204,The Trashmen
29205,The Travelers
29206,The Tremeloes
29207,The Triffids
29208,The Troggs
29209,The Trumpet Singers
29210,The Tubes
29211,The Turks
29212,The Turtles
29213,The Twinz
29214,The Twisters
29215,The Tymes
29216,The UMC's
29217,The Undead
29218,The Undertones
29219,The Undertow Project
29220,The Undisputed Truth
29221,The Union Underground
29222,The Uniques
29223,The United States Air Force Band Airmen of Note
29224,The United States Of America
29225,The University of Southern Mississippi School of Music Wind Ensemble
29226,The University of Southern Mississippi Wind Ensemble
29227,The Unlikely Candidates
29228,The Upsetters
29229,The Urge
29230,The Used
29231,The Vaccines
29232,The Valentines
29233,The Valentinos
29234,The Vamps
29235,The Van Mccoy Strings
29236,The Vandals
29237,The Vapors
29238,The Vaselines
29239,The Vaughan Brothers
29240,The Velvelettes
29241,The Velvet Underground
29242,The Ventures
29243,The Veronicas
29244,The Verve
29245,The Verve Pipe
29246,The Veterinary Street Jazz Band
29247,The Vibrators
29248,The Vienna Orchestra
29249,The Village Callers
29250,The Village Stompers
29251,The Villian
29252,The Vines
29253,The Violinaires
29254,The Viper
29255,The Virginia Boys
29256,The Viscounts
29257,The Vocal Majority
29258,The Vogues
29259,The Voice Squad
29260,The Voices Of Walter Schumann
29261,The Von Bondies
29262,The Voodooclub
29263,The Wacken Family Choir Mix
29264,The Wailers
29265,The Waitresses
29266,The Walker Brothers
29267,The Walkmen
29268,The Wallflowers
29269,The Walters
29270,The Wampus Cats
29271,The Wannadies
29272,The Wanted
29273,The War On Drugs
29274,The Warren Barker Orchestra
29275,The Warrior River Boys
29276,The Waterboys
29277,The Waylors
29278,The Waymore Blues Band
29279,The Weakerthans
29280,The Weather Girls
29281,The Weather Station
29282,The Wedding Present
29283,The Weeknd
29284,The Weepies
29285,The Weirdos
29286,The West Coast Pop Art Experimental Band
29287,The Whispers
29288,The White Noise
29289,The White Noise Zen & Meditation Sound Lab
29290,The White Stripes
29291,The Whites
29292,The Whitest Boy Alive
29293,The Who
29294,The Whole Darn Family
29295,The Why Store
29296,The Whycantyoudies
29297,The Wiggles
29298,The Wild Tchoupitoulas
29299,The Wilkinsons
29300,The Williams Brothers
29301,The Winans
29302,The Winstons
29303,The Wiseguys
29304,The Witness
29305,The Wolfe Tones
29306,The Wolverines
29307,The Womb
29308,The Wombats
29309,The Wonder Kids
29310,The Wonder Stuff
29311,The Wonder Years
29312,The Wonderland Jazz Band
29313,The Wonders
29314,The Wood Brothers
29315,The Woolies
29316,The Word Alive
29317,The World's Famous Supreme Team
29318,The Worship Initiative
29319,The Wreckers
29320,The Wrecks
29321,The X Brothers
29322,The X-Seamen's Institute
29323,The Yandall Sisters
29324,The Yardbirds
29325,The Year 2000
29326,The Yearning
29327,The Young Professionals
29328,The Young Rascals
29329,The Youngbloods
29330,The Zeros
29331,The Ziggens
29332,The Zodiacs
29333,The Zombies
29334,The dB's
29335,The little Orchestra Society
29336,The xx
29337,The-Dream
29338,TheFatRat
29339,TheRio
29340,Thea Suits
29341,Thea Suits-Silverman
29342,Thec4
29343,Thee Cool Cats
29344,Thee Midniters
29345,Thee-O
29346,Theeyazan
29347,Thefft
29348,Thekla Lazaridou
29349,Thelma Carpenter
29350,Thelma Houston
29351,Thelma Oliver
29352,Thelonious Monk
29353,Thelonious Monk Quartet
29354,Thelonious Monk Quintet
29355,Thelonious Monk Septet
29356,Thelonious Monk Trio
29357,Them
29358,Them Crooked Vultures
29359,Them Two
29360,Theo Adam
29361,Theo Knobel
29362,Theo Lingen
29363,Theodor Berger
29364,Theodor Scheidl
29365,Theodora Morse
29366,Theodore Bikel
29367,Theodore Roethke
29368,Theodoros Greveniotis
29369,Theophilus London
29370,Theory of a Deadman
29371,Theoxaris Pantidis
29372,Therapy?
29373,There For Tomorrow
29374,Theresa McCarthy
29375,Theresa Merritt
29376,Therese
29377,Therese Schroeder-Sheker
29378,Thesnow
29379,They Might Be Giants
29380,They Might Be Giants (For Kids)
29381,Thias
29382,Thierry De Brunhoff
29383,Thievery Corporation
29384,Thin Lizzy
29385,Think Harder
29386,Third Day
29387,Third Eye
29388,Third Eye Blind
29389,Third World
29390,ThirdTemple
29391,Thirty Seconds To Mars
29392,Thiruchi Loganathan
29393,Thiruvananthapuram V Lakshmi
29394,This Heat
29395,This Morning Call
29396,This Time Next Year
29397,This Will Destroy You
29398,Thisha
29399,Thom Waild
29400,Thom Yorke
29401,Thomanerchor Leipzig
29402,Thomas & Friends
29403,Thomas Arne
29404,Thomas Bergersen
29405,Thomas Bronzwaer
29406,Thomas Datt
29407,Thomas Doherty
29408,Thomas Dolby
29409,Thomas Duca
29410,Thomas Duis
29411,Thomas Faragher
29412,Thomas Hallsten Paine
29413,Thomas Hastings
29414,Thomas Hayes
29415,Thomas Hemsley
29416,Thomas Herslöf
29417,Thomas Jaber
29418,Thomas Jensen
29419,Thomas Koschat
29420,Thomas L. Kellogg
29421,Thomas Laurén
29422,Thomas Moore
29423,Thomas Morley
29424,Thomas Newman
29425,Thomas Newson
29426,Thomas Oliver
29427,Thomas Rhett
29428,Thomas Rinn
29429,Thomas Scherman
29430,Thomas Schippers
29431,Thomas Schwartz
29432,Thomas Tallis
29433,Thomas Totton
29434,Thomas V. Fraschillo
29435,Thomas Wayne
29436,Thomas Z. Shepard
29437,Thomas Zwijsen
29438,Thompson Square
29439,Thompson Twins
29440,Thorleifs
29441,Thornton Lofthouse
29442,Thoroughly Modern Millie Ensemble
29443,Thorstein Bergman
29444,Those Guys
29445,Thouraya Helmy
29446,Thousand Foot Krutch
29447,Three 6 Mafia
29448,Three Belles
29449,Three Bells
29450,Three Chord Society
29451,Three Days Bright
29452,Three Days Grace
29453,Three Dog Night
29454,Three Drives
29455,Three Drives On A Vinyl
29456,Three Houses Down
29457,Three Plus
29458,Three Times Dope
29459,Three male Ibo drummers  ogan player
29460,Three male Vodoun drummers
29461,Three male drummers
29462,Three reed-instrument players  drummer  cymbals
29463,Thrice
29464,Thriving Ivory
29465,Throbbing Gristle
29466,Throwback
29467,Throwing Muses
29468,Thug Life
29469,Thuli
29470,Thunder
29471,Thunder Storm
29472,Thundercat
29473,Thunderclap Newman
29474,Thunderpuss
29475,Thunderstorm
29476,Thunderstorm Sleep
29477,Thunderstorm Sound Bank
29478,Thunderstorms
29479,Thurl Ravenscroft
29480,Thursday
29481,Thurston Harris
29482,Thyrd Eye
29483,Thyron
29484,Thérèse de Saint-Phalle
29485,Ti Yogan
29486,Tia Blake
29487,Tia Carrere
29488,Tiago
29489,Tiana Lemnitz
29490,Tiara Thomas
29491,Tiberio Y Sus Gatos Negros
29492,Tibor Varga
29493,Tichina Arnold
29494,Tico
29495,Tico-Alegre All Stars
29496,Tictactic
29497,Tierra Cali
29498,Tierra Whack
29499,Tieum
29500,Tiff Lacey
29501,Tiffany
29502,Tiger & Dragon
29503,Tiger Army
29504,Tiger Rose
29505,Tiger Stripes
29506,Tiger Trap
29507,Tigers Jaw
29508,Tight Fit
29509,Tijuana No!
29510,Tik Shiro
29511,Tikkle Me
29512,Til
29513,Tilde
29514,Tileff
29515,Till Hagen
29516,Tilly Hunt
29517,Tilt
29518,Tim Andresen
29519,Tim Berg
29520,Tim Blake Nelson
29521,Tim Buckley
29522,Tim Cappello
29523,Tim Cook
29524,Tim Curry
29525,Tim Dog
29526,Tim Engelhardt
29527,Tim Eschliman  lead vocal
29528,Tim Hardin
29529,Tim Hecker
29530,Tim Heidecker
29531,Tim Hudson
29532,Tim Hugh
29533,Tim Lighterz
29534,Tim Maia
29535,Tim McGraw
29536,Tim Preijers
29537,Tim Reynolds
29538,Tim Story
29539,Tim Strand
29540,Tim Verkruissen
29541,Tim Weisberg
29542,Tim Xavier
29543,Timbaland
29544,Timbiriche
29545,Timbuk 3
29546,Time Bomb Symphony
29547,Timeflies
29548,Timi Kullai
29549,Timi Yuro
29550,Timid Boy
29551,Timmies
29552,Timmy
29553,Timmy Cehlin
29554,Timmy Regisford
29555,Timmy T
29556,Timmy Thomas
29557,Timmy Trumpet
29558,Timo Turpeinen
29559,Timothy B. Schmit
29560,Timothy Hutchins
29561,Timothy Moloi
29562,Timothy Scott
29563,Timothy Shew
29564,Tin Machine
29565,Tin Tin Out
29566,Tina Arena
29567,Tina Brooks
29568,Tina Charles
29569,Tina Kaapana
29570,Tina Turner
29571,Tinashe
29572,Tinboat
29573,Tindersticks
29574,Tine Thing Helseth
29575,Tini Tun
29576,Tinie Tempah
29577,Tink
29578,Tinlicker
29579,Tinnitus Project
29580,Tino Rossi
29581,Tintin
29582,Tiny Meat Gang
29583,Tiny Morrie
29584,Tiny Tim
29585,Tipica 73
29586,Tippu
29587,Tiroler Landestrachtenverband
29588,Tiroro
29589,Tisha Campbell
29590,Tita Merello
29591,Titan
29592,Titanic Ensemble
29593,Titi Botez
29594,Title Fight
29595,Tito (El Bambino)
29596,Tito Gobbi
29597,Tito Guízar
29598,Tito Gómez
29599,Tito Nieves
29600,Tito Puente
29601,Tito Puente & His Orchestra
29602,Tito Rodriguez
29603,Tito Rodriguez & His Orchestra
29604,Tito Rojas
29605,Tito Rojas Y Su Orquesta
29606,Tito Schipa
29607,Tito Y Su Torbellino
29608,Titobeats
29609,Titus
29610,Titus Turner
29611,Titus1
29612,Tituss Burgess
29613,Tião Carreiro & Pardinho
29614,Tiësto
29615,Tmsoft’s White Noise Sleep Sounds
29616,Toad The Wet Sprocket
29617,Toadies
29618,Toasty
29619,Toby Dreher
29620,Toby Fox
29621,Toby Hedges
29622,Toby Keith
29623,Toby Love
29624,Toby Ward
29625,TobyMac
29626,Tochi Raina
29627,Today
29628,Todd Glass
29629,Todd Phillips
29630,Todd Rhodes
29631,Todd Rundgren
29632,Todd Snider
29633,Todd Terje
29634,Todd Terry
29635,Toddler Tunes
29636,Toddo
29637,Tode Novaceski
29638,Together Pangea
29639,TogetherBro
29640,Tokyo Blade
29641,Tokyo Metropolitan Symphony Orchestra
29642,Tokyo Police Club
29643,Tokyo String Quartet
29644,Tolis Voskopoulos
29645,Tolis Xarmantas
29646,Tom (Buttnaked) Dawg
29647,Tom Adair
29648,Tom Alan Robbins
29649,Tom Aldredge
29650,Tom Beckman
29651,Tom Brosseau
29652,Tom Brown
29653,Tom Browne
29654,Tom Budden
29655,Tom Clayton Big Room
29656,Tom Cochrane
29657,Tom Cole
29658,Tom Colontonio
29659,Tom Constanten
29660,Tom Day
29661,Tom Dorsey
29662,Tom Drake
29663,Tom Durack
29664,Tom Fall
29665,Tom Felton
29666,Tom Glazer
29667,Tom Grounds
29668,Tom Hanks
29669,Tom Hulce
29670,Tom Johnston
29671,Tom Jones
29672,Tom Kay
29673,Tom Krause
29674,Tom Lehrer
29675,Tom Lennox
29676,Tom Lord-Alge
29677,Tom MacDonald
29678,Tom Middleton
29679,Tom Moulton
29680,Tom Newton
29681,Tom Nucleus
29682,Tom Odell
29683,Tom Parker
29684,Tom Paxton
29685,Tom Perry
29686,Tom Petty
29687,Tom Petty and the Heartbreakers
29688,Tom Pierson
29689,Tom Porcell
29690,Tom Robinson Band
29691,Tom Rosenthal
29692,Tom Rush
29693,Tom Sawyer
29694,Tom Scott
29695,Tom Staar
29696,Tom T. Hall
29697,Tom Tom Club
29698,Tom Trefethen
29699,Tom Tyler
29700,Tom Verlaine
29701,Tom Waits
29702,Tom Walbank
29703,Tom Wopat
29704,Tom Zanetti
29705,Tom Zé
29706,Tomac
29707,Tomas Ballicora
29708,Tomas Bolme
29709,Tomas et ses Merry Boys
29710,Tomaso Albinoni
29711,Tomaso Antonio Vitali
29712,Tomatito
29713,Tomcraft
29714,Tomine Harket
29715,Tommie B
29716,Tommy Blake
29717,Tommy Bolin
29718,Tommy Boyce
29719,Tommy Cash
29720,Tommy Collins
29721,Tommy De Chirico
29722,Tommy Dorsey
29723,Tommy Dorsey & His Clambake Seven
29724,Tommy Dorsey Orchestra
29725,Tommy Edwards
29726,Tommy Flanagan
29727,Tommy Flanagan Trio
29728,Tommy Goldman
29729,Tommy Guerrero
29730,Tommy Gunn
29731,Tommy James
29732,Tommy James & The Shondells
29733,Tommy Johnson
29734,Tommy K
29735,Tommy Koverhult
29736,Tommy Lee
29737,Tommy Luske
29738,Tommy Makem
29739,Tommy McCook & The Supersonics
29740,Tommy Olivencia
29741,Tommy Olivencia y Su Orquesta
29742,Tommy Page
29743,Tommy Peoples
29744,Tommy Rall
29745,Tommy Roe
29746,Tommy Sands
29747,Tommy Shane Steiner
29748,Tommy Shaw
29749,Tommy Torres
29750,Tommy Trash
29751,Tommy Tutone
29752,Tommy heavenly
29753,Tommyknocker
29754,Tomoko Aran
29755,Tomppabeats
29756,Tomy Rodrigues
29757,Tomás Luis de Victoria
29758,Ton Don
29759,Ton Koopman
29760,Ton T.B.
29761,Tone Depth
29762,Tone-Loc
29763,Tonedeff
29764,Tones And I
29765,Tones On Tail
29766,Toneshifterz
29767,Toni Braxton
29768,Toni Maroudas
29769,Toni Romiti
29770,Toni Varga
29771,Tonic
29772,Tonight Alive
29773,Tonina Torrielli
29774,Toninho Horta
29775,Tonino Baliardo
29776,Tonis Maroudas
29777,Tonkünstler-Orchester
29778,Tonny Tun Tun
29779,Tontario
29780,Tonton
29781,Tony & The Monstrosities
29782,Tony Bennett
29783,Tony Burrello
29784,Tony Croatto
29785,Tony Deans
29786,Tony Diana
29787,Tony Dize
29788,Tony Eaton
29789,Tony Fruscella
29790,Tony Furtado
29791,Tony Gagarin
29792,Tony Giangreco
29793,Tony Gu
29794,Tony Harnell
29795,Tony Haze
29796,Tony Hymas
29797,Tony Igy
29798,Tony Jaguar
29799,Tony Jay
29800,Tony Joe White
29801,Tony Levin
29802,Tony McPhee
29803,Tony Morales
29804,Tony Mordente
29805,Tony Mottola
29806,Tony Orlando
29807,Tony Orlando & Dawn
29808,Tony Pizarro con Ray Dávila y su Conjunto
29809,Tony Proteau & His Orchestra
29810,Tony Rice
29811,Tony Rice Unit
29812,Tony Rohr
29813,Tony Romera
29814,Tony Rosado
29815,Tony Russo
29816,Tony Schwartz
29817,Tony Scott
29818,Tony Smalios
29819,Tony T
29820,Tony Terry
29821,Tony Thompson
29822,Tony V
29823,Tony Vega
29824,Tony Verdi
29825,Tony Williams
29826,Tony Wilson
29827,Tony Yayo
29828,Tony! Toni! Toné!
29829,Tonyates
29830,Too $hort
29831,Too Rude
29832,Too Tired to Say Anything
29833,Toonorth
29834,Toots & The Maytals
29835,Toots Camarata & His Orchestra
29836,Toots Hibbert
29837,Toots Thielemans
29838,Topic
29839,Toploader
29840,Topol
29841,Toquinho
29842,Tora Tora
29843,Toraia Orchestra Of Algiers
29844,Torcuato Mariano
29845,Torgny Sporsen
29846,Torha
29847,Tori Amos
29848,Tori Kelly
29849,Tormenta
29850,Toro y Moi
29851,Toronto
29852,Toronto Mendelssohn Choir
29853,Toronto Symphony Orchestra
29854,Torry Torheim
29855,Torsten Kerl
29856,Torsten Ralf
29857,Tortoise
29858,Tortured Soul
29859,Tory Lanez
29860,Tosca
29861,Toscha Seildel
29862,Toshifumi Hinata
29863,Toshiko Akiyoshi
29864,Tosi
29865,Total
29866,Total Devastation
29867,Toto Coelo
29868,Toto Cutugno
29869,Totò
29870,Totó La Momposina
29871,Toubi McWeird
29872,Touch
29873,Touch Of Class
29874,Tough Rhymes
29875,Toulouse
29876,Toumpakaris
29877,Toussaint McCall
29878,Tove Lo
29879,Tower Of Power
29880,Towkio
29881,Town Mountain
29882,Townes Van Zandt
29883,Towy
29884,Toy
29885,Toy Dolls
29886,Toy Souljah
29887,Toy-Box
29888,Toya
29889,Toña La Negra
29890,Toño Escobar Y Sus Locos
29891,Toño Rosario
29892,Tr0ma
29893,Trace Adkins
29894,Tracey Thorn
29895,Tracey Ullman
29896,Traci Lords
29897,Traci Nelson
29898,Traci Parnell
29899,Tracie Spencer
29900,Tracie Thoms
29901,Tracii Guns
29902,Tracy Bonham
29903,Tracy Byrd
29904,Tracy Chapman
29905,Tracy Huang
29906,Tracy Lawrence
29907,Tracy Scott Silverman
29908,Tracy Silverman
29909,Trade Martin
29910,Trader Horne
29911,Traditional
29912,Trae Tha Truth
29913,Traedonya
29914,Traffic
29915,Traffic Sound
29916,Tragedy Khadafi
29917,Train
29918,Trais
29919,Tramaine Hawkins
29920,Trampled by Turtles
29921,TrancEye
29922,Trance Forever
29923,Trance Wax
29924,Tranquil Music Sound of Nature
29925,Tranquility Base
29926,Tranquility Spa Universe
29927,Tranquillo
29928,Trans-Siberian Orchestra
29929,Trans-X
29930,Transient
29931,Translator
29932,Transparent
29933,Transplants
29934,Transvision Vamp
29935,Tranzas
29936,Trap Beats
29937,Trap Beckham
29938,Trap Remix Guys
29939,Trape
29940,Trapeze
29941,Trapt
29942,Trash P
29943,Trashcan Sinatras
29944,Trasko
29945,Traudel At Work
29946,Travelers Of Tyme
29947,Traveling Wilburys
29948,Travie McCoy
29949,Traviezoz de la Zierra
29950,Travis
29951,Travis Barker
29952,Travis Denning
29953,Travis Mendes
29954,Travis Porter
29955,Travis Scott
29956,Travis Tritt
29957,Traxman
29958,Tray Dee
29959,Treach
29960,Trebol Clan
29961,Trebor
29962,Trefuego
29963,Trent De La Cruz
29964,Trent Kendall
29965,Trent Tomlinson
29966,Tres Rosas
29967,Trettioåriga Kriget
29968,Trevor Connah
29969,Trevor Daniel
29970,Trevor Guthrie
29971,Trevor Hall
29972,Trevor Jones
29973,Trevor Pinnock
29974,Trevor Rabin
29975,Trevor Rich
29976,Trevor Sparks
29977,Trex
29978,Trey Anastasio
29979,Trey Lewis
29980,Trey Lorenz
29981,Trey Songz
29982,Treyarch
29983,Treyarch Sound
29984,Triad
29985,Tribal Seeds
29986,Tribal Tech
29987,Tribalistas
29988,Tricia McTeague
29989,Trick Daddy
29990,Trick Pony
29991,Trick Trick
29992,Tricky
29993,Triegy
29994,Triganuca Nemciu
29995,Trigo Limpio
29996,Trillville
29997,Trilok & Chiren
29998,Trilok Kapoor
29999,Trim The Fat
30000,Trin-I-Tee 5:7
30001,Trina
30002,Trinere
30003,Trini Lopez
30004,Trinidad James
30005,Trinidad Troubadours
30006,Triny La Leyenda
30007,Triny y La Leyenda de Tuzantla Mich.
30008,Trio Aguilillas
30009,Trio Costeño
30010,Trio De Ouro
30011,Trio Gavrovski
30012,Trio Kitara
30013,Trio Lescano
30014,Trio Lissabet
30015,Trio Los Condes
30016,Trio Madrigal
30017,Trio Maravilla
30018,Trio Mocoto
30019,Trio Nocturnal
30020,Trio Surdina
30021,Trio Vampari
30022,Trio of Townes
30023,Triode
30024,Triona Ní Dhomhnaill
30025,Trip Lee
30026,Triple Seis
30027,Trippie Redd
30028,Tripping Daisy
30029,TrippyThaKid
30030,Tripuramba
30031,Triqz
30032,Trish Thùy Trang
30033,Trisha Yearwood
30034,Trishes
30035,Tristam
30036,Tristan
30037,Tristan Garner
30038,Tristan Powell
30039,Tristan Tzara
30040,Triste Janero
30041,Tristeza Melancolía
30042,Tritemyo
30043,Tritonal
30044,Triumph
30045,Trivium
30046,Trixter
30047,Trocadero
30048,Trojans Duo
30049,Tron
30050,Troop
30051,Troop 41
30052,Trooper
30053,Troops of Mafeking
30054,Tropical Del Bravo
30055,Tropical Panamá
30056,Tropicalísimo Apache
30057,Trouble
30058,Trouser Enthusiasts
30059,Troy
30060,Troy Ave
30061,Troy Shondell
30062,Troye Sivan
30063,Trude Roesler
30064,Trudy Stevens
30065,True Faith
30066,True Form
30067,True Image
30068,Truman Capote
30069,Trío Los Chamas
30070,Trío Re Fa Si
30071,Tsai Chin
30072,Tsegue-Maryam Guebrou
30073,Tshila
30074,Tsidii Le Loka
30075,Tsuneo Imahori
30076,Tsuyu
30077,Tubalcain
30078,Tube & Berger
30079,Tubeway Army
30080,Tuck & Patti
30081,Tuck Andress
30082,Tucker Smith
30083,Tuff Crew
30084,Tujack
30085,Tujamo
30086,Tuka
30087,Tukua Tauhere Teuria
30088,Tullio Serafin
30089,Tullycraft
30090,Tulshiram Buva Dixit
30091,Tumakov
30092,Tundra
30093,Tune Brothers
30094,Tuneboy
30095,Tunghook
30096,Tunnelfist
30097,Turaiyur M. Rajagopala Sarma
30098,Turbonegro
30099,Turbotronic
30100,Ture Sventon
30101,Turin Brakes
30102,Turisas
30103,Turk
30104,Turner
30105,Turnover
30106,Turnpike Troubadours
30107,Tursha Gray
30108,Turtle Island String Quartet
30109,Tushar Dutta
30110,Tusharkana Pal
30111,Tuti Umpierre
30112,Tuuligan
30113,Tuxedomoon
30114,TvaylatBot
30115,Twamp Dubs
30116,Twang and Round
30117,Tweet
30118,Twennynine
30119,Twenty 4 Seven
30120,Twenty One Pilots
30121,Twice As Much
30122,Twiddle
30123,Twila Paris
30124,Twilight 22
30125,Twin Slackerz
30126,Twin View
30127,Twin n Twice
30128,Twinkle
30129,Twinkle Twinkle Little Rock Star
30130,Twinz
30131,Twista
30132,Twista & The Speedknot Mobstaz
30133,Twisted Bitz
30134,Twisted Groove
30135,Twisted Insane
30136,Twisted Sister
30137,Twiztid
30138,Two Charming Men
30139,Two Door Cinema Club
30140,Two Feet
30141,Two Hundred Road
30142,Two Steps from Hell
30143,Two Tons Of Fun
30144,Two Year Vacation
30145,Two aboriginal Songmen with didjeridu
30146,Two drums  pan-pipes  male and female voices
30147,Two male singers with iya drum and atchere
30148,Two's Company Ensemble
30149,Two's Company Orchestra
30150,Two4One
30151,Ty Dolla $ign
30152,Ty Herndon
30153,Ty Nitty
30154,Ty Wagner
30155,Ty$
30156,Tycho
30157,Tycoos
30158,Tyga
30159,Tygers Of Pan Tang
30160,Tygris
30161,Tyla Yaweh
30162,Tyler Brook
30163,Tyler Childers
30164,Tyler Farr
30165,Tyler Graves
30166,Tyler Hubbard
30167,Tyler James Williams
30168,Tyler Wood
30169,Tyler Yarema
30170,Tyler  The Creator
30171,Tynisha Keli
30172,Type O Negative
30173,Tyrese
30174,Tyron Dixon
30175,Tyrone Davis
30176,Téléphone
30177,Tír na nÓg
30178,Tõnu Kaljuste
30179,Tölzer Knabenchor
30180,U-God
30181,U-Roy
30182,U.H.T.
30183,U.K.
30184,U.K. Subs
30185,U.S. 69
30186,U.S.A. For Africa
30187,U.S.D.A.
30188,U2
30189,U96
30190,UB40
30191,UDM Project
30192,UFO
30193,UFoS
30194,UGK
30195,UIAN
30196,UMI
30197,UNKLE
30198,UPSAHL
30199,UPZ
30200,US Air Force Airmen Of Note
30201,USSR State Symphony Orchestra
30202,UVERworld
30203,Ucast
30204,Udatha Sarojini
30205,Udi Hrant
30206,Udit Narayan
30207,Udo Jürgens
30208,Uegi De Masu
30209,Ugly Casanova
30210,Ugly Duck
30211,Ugly Kid Joe
30212,Ugo
30213,Ugo Savarese
30214,Ugo Tansini
30215,Uhde
30216,Uhuru-Yenzu
30217,Ulf Lohmann
30218,Uli
30219,Uli Jon Roth
30220,Uli K
30221,Ulices Chaidez
30222,Ulla Sallert
30223,Ulla-Britt Söderström
30224,Ulrich Schnauss
30225,Ulster Orchestra
30226,Ultimate
30227,Ultimate Progress
30228,Ultimate Spinach
30229,Ultimatum
30230,Ultra Naté
30231,Ultra Shock
30232,Ultra Vivid Scene
30233,Ultramagnetic MC's
30234,Ultravox
30235,Ultrawide
30236,Ulysse Riverside
30237,Uma Chakraborty
30238,Uma Devi
30239,Uma Mohan
30240,Uma Shankar
30241,Umakant
30242,Umashashi
30243,Umberto Giordano
30244,Umberto Marcato
30245,Umberto Urbano
30246,Umeno Tajima accompanied by Eikichi Kazari
30247,Umm Kulthum
30248,Ummet Ozcan
30249,Umphrey's McGee
30250,Un Solo Pueblo
30251,Unbalance
30252,Uncle Bungle
30253,Uncle Bunt Stephens
30254,Uncle Charlie Wilson
30255,Uncle Doug
30256,Uncle Kracker
30257,Uncle Lucius
30258,Uncle Po
30259,Uncle Sam
30260,Uncle Tupelo
30261,Uncledog
30262,Unclenathannn
30263,Underoath
30264,Underworld
30265,Undine Von Medvey
30266,Unexist
