artist_ID,average tempo, average duration,average danceability
23457,82.51,119455.0,0.78
23458,113.77,202817.7,0.46
23459,134.01,481791.0,0.63
23460,130.06,227742.0,0.55
23461,128.4,276738.6,0.36
23462,74.42,146160.0,0.45
23463,90.59,214855.5,0.46
23464,129.96,302771.3,0.72
23465,114.99,233933.0,0.59
23466,130.01,414302.0,0.69
23467,121.99,372427.0,0.7
23468,114.38,177304.5,0.74
23469,87.86,150840.0,0.59
23470,93.28,385775.3,0.53
23471,109.3,522161.2,0.51
23472,179.61,562800.0,0.44
23473,108.11,363823.2,0.55
23474,170.71,166173.0,0.54
23475,115.79,244306.7,0.55
23476,132.77,424296.8,0.48
23477,126.14,232940.0,0.53
23478,135.98,180830.3,0.67
23479,131.88,174755.3,0.72
23480,152.39,177412.0,0.62
23481,105.75,191833.5,0.6
23482,95.02,214160.0,0.9
23483,124.03,268069.4,0.55
23484,147.78,241573.0,0.43
23485,110.76,157405.7,0.7
23486,171.25,399627.0,0.49
23487,122.23,250931.7,0.57
23488,130.02,236308.0,0.96
23489,130.02,236308.0,0.96
23490,133.73,205418.0,0.74
23491,187.66,90227.0,0.5
23492,132.63,185513.5,0.44
23493,112.98,206125.1,0.64
23494,102.94,124307.0,0.3
23495,124.04,248115.0,0.84
23496,100.0,226800.0,0.74
23497,108.58,237667.0,0.71
23498,161.12,183587.0,0.48
23499,115.44,246351.6,0.72
23500,131.99,193913.5,0.73
23501,127.96,143298.0,0.53
23502,128.3,428387.0,0.51
23503,93.33,69486.0,0.53
23504,109.37,218427.0,0.51
23505,133.01,468315.0,0.79
23506,122.95,268792.0,0.86
23507,126.12,206637.3,0.53
23508,125.5,450173.0,0.75
23509,122.0,411148.0,0.8
23510,120.0,263573.0,0.79
23511,129.33,408197.0,0.88
23512,120.75,217867.0,0.64
23513,116.41,246000.0,0.67
23514,99.35,177627.0,0.57
23515,97.98,226586.0,0.77
23516,90.58,221391.0,0.66
23517,128.04,396643.0,0.73
23518,93.45,231013.0,0.85
23519,83.86,291486.5,0.65
23520,105.91,311460.0,0.68
23521,118.29,163993.0,0.87
23522,104.27,125432.2,0.46
23523,106.94,247727.3,0.75
23524,110.71,265051.8,0.48
23525,70.78,227360.0,0.39
23526,91.64,884380.0,0.34
23527,129.94,354240.0,0.31
23528,105.86,216755.1,0.59
23529,99.64,413106.7,0.34
23530,119.02,175030.0,0.7
23531,122.89,244400.0,0.53
23532,183.86,218400.0,0.21
23533,127.58,223164.0,0.7
23534,76.39,198629.3,0.75
23535,126.63,201777.3,0.46
23536,116.62,187610.4,0.67
23537,103.33,278177.7,0.46
23538,103.28,396933.3,0.4
23539,135.04,376987.0,0.36
23540,87.59,202693.0,0.26
23541,59.93,600200.0,0.06
23542,101.97,200803.0,0.87
23543,98.73,135016.0,0.84
23544,135.54,180402.0,0.39
23545,131.14,200872.3,0.44
23546,135.0,436458.0,0.58
23547,0.0,93452.0,0.0
23548,105.15,158733.0,0.45
23549,99.84,141722.6,0.53
23550,0.0,71398.0,0.0
23551,0.0,71398.0,0.0
23552,103.69,96027.0,0.7
23553,141.33,197522.0,0.82
23554,86.9,135140.0,0.68
23555,128.15,121138.5,0.7
23556,94.69,191949.6,0.58
23557,122.99,440976.0,0.67
23558,137.47,196757.4,0.47
23559,87.46,266053.6,0.7
23560,96.04,193479.0,0.82
23561,59.97,207987.0,0.3
23562,130.02,317644.0,0.67
23563,140.02,455067.0,0.49
23564,94.09,247693.0,0.68
23565,113.96,265263.0,0.82
23566,136.67,269028.0,0.66
23567,129.99,282481.0,0.67
23568,123.13,240968.7,0.65
23569,140.0,236480.0,0.71
23570,82.22,503433.5,0.09
23571,82.59,100173.0,0.5
23572,131.06,210840.0,0.81
23573,190.05,196693.0,0.62
23574,129.94,329302.0,0.87
23575,111.83,248042.8,0.66
23576,138.27,240280.0,0.43
23577,92.5,295376.0,0.51
23578,111.22,190457.7,0.64
23579,102.51,161507.0,0.46
23580,108.65,206067.0,0.53
23581,136.11,204216.7,0.52
23582,82.11,256200.0,0.11
23583,114.93,398466.6,0.38
23584,106.69,162239.0,0.44
23585,114.44,117853.0,0.41
23586,98.85,229725.9,0.21
23587,98.52,238600.4,0.29
23588,177.49,90048.0,0.36
23589,177.15,159720.0,0.36
23590,104.11,192230.7,0.28
23591,98.95,220622.6,0.3
23592,137.55,299400.0,0.31
23593,103.0,188668.3,0.41
23594,114.63,248173.0,0.29
23595,82.75,165933.0,0.36
23596,121.99,241064.5,0.5
23597,103.52,320241.4,0.66
23598,138.76,368286.8,0.55
23599,115.9,95713.5,0.51
23600,79.61,228680.0,0.64
23601,118.73,268253.0,0.76
23602,127.99,156897.0,0.74
23603,149.78,341400.0,0.68
23604,111.16,195693.0,0.7
23605,124.71,183662.1,0.77
23606,105.3,164421.0,0.67
23607,96.11,168159.0,0.56
23608,117.73,168533.0,0.51
23609,128.27,244626.5,0.54
23610,134.04,64480.0,0.58
23611,104.82,209713.0,0.75
23612,110.98,170800.0,0.44
23613,124.02,362839.0,0.79
23614,84.37,195048.7,0.37
23615,74.56,205933.0,0.33
23616,103.18,166413.0,0.35
23617,71.44,204487.9,0.58
23618,132.03,62000.0,0.49
23619,129.71,321515.0,0.57
23620,81.09,53720.0,0.12
23621,116.39,227622.3,0.25
23622,100.86,147640.0,0.34
23623,97.59,175626.7,0.48
23624,110.32,234103.5,0.42
23625,142.5,251200.0,0.39
23626,82.28,299333.0,0.16
23627,74.83,158700.0,0.66
23628,76.31,174260.0,0.3
23629,107.7,171673.0,0.64
23630,107.11,186729.0,0.53
23631,98.13,298264.5,0.68
23632,101.67,290725.5,0.63
23633,67.89,256573.0,0.12
23634,120.72,235340.9,0.5
23635,99.09,118000.0,0.45
23636,130.05,301500.0,0.56
23637,80.96,293920.0,0.18
23638,94.82,242732.2,0.33
23639,170.28,216813.0,0.48
23640,125.99,426328.5,0.81
23641,135.6,388840.0,0.49
23642,174.22,180000.0,0.17
23643,121.14,203529.6,0.67
23644,121.09,144057.0,0.76
23645,88.68,133654.0,0.67
23646,90.0,133414.0,0.56
23647,120.2,135133.0,0.74
23648,117.38,236613.3,0.68
23649,125.02,478700.0,0.75
23650,108.98,192907.0,0.73
23651,130.01,398769.0,0.8
23652,130.01,59062.0,0.6
23653,126.75,268767.0,0.57
23654,129.17,452165.5,0.39
23655,101.89,170267.0,0.57
23656,103.53,209467.0,0.55
23657,112.3,206707.0,0.72
23658,167.89,247613.0,0.36
23659,77.12,239040.0,0.34
23660,103.45,324693.0,0.67
23661,115.48,263353.5,0.68
23662,130.78,196406.1,0.45
23663,102.88,404289.7,0.28
23664,115.74,493653.5,0.21
23665,130.07,419113.5,0.4
23666,129.79,234698.9,0.69
23667,99.9,391298.0,0.48
23668,139.37,302240.0,0.35
23669,102.17,191896.6,0.67
23670,123.23,177693.0,0.34
23671,126.98,362840.0,0.8
23672,159.92,210093.0,0.41
23673,98.01,253469.0,0.83
23674,119.87,315805.5,0.67
23675,113.17,223560.0,0.72
23676,108.38,147176.4,0.69
23677,115.71,203393.5,0.56
23678,107.95,227494.1,0.54
23679,132.21,151095.4,0.52
23680,115.2,205404.2,0.59
23681,149.26,350573.0,0.59
23682,110.33,199682.2,0.43
23683,107.45,279243.0,0.76
23684,148.11,287139.3,0.68
23685,118.77,219835.7,0.71
23686,92.02,179233.0,0.64
23687,115.07,127773.2,0.41
23688,104.26,258827.0,0.41
23689,125.0,387802.5,0.72
23690,118.07,220575.0,0.55
23691,128.01,458375.0,0.85
23692,126.68,410070.0,0.82
23693,89.98,261040.0,0.37
23694,120.94,454100.0,0.19
23695,146.82,205938.8,0.62
23696,136.21,275060.0,0.59
23697,97.98,220866.5,0.6
23698,109.28,201493.0,0.63
23699,127.99,396250.0,0.58
23700,106.03,280600.0,0.66
23701,123.12,192056.5,0.46
23702,108.63,308855.8,0.59
23703,126.02,445673.0,0.81
23704,155.93,248800.0,0.57
23705,99.91,221497.0,0.54
23706,122.3,279158.8,0.6
23707,118.72,115400.0,0.38
23708,106.79,245907.0,0.81
23709,94.74,229195.0,0.85
23710,127.99,483747.0,0.7
23711,113.71,148247.0,0.68
23712,126.01,457133.0,0.78
23713,111.44,178133.5,0.43
23714,95.16,152709.5,0.59
23715,122.55,263135.0,0.49
23716,172.04,199086.5,0.69
23717,91.16,301853.0,0.66
23718,128.0,378201.0,0.79
23719,128.01,360000.0,0.64
23720,108.53,246131.8,0.29
23721,125.72,267576.8,0.44
23722,114.15,319361.3,0.4
23723,70.82,313613.0,0.21
23724,120.27,195133.0,0.83
23725,164.51,280533.3,0.61
23726,102.0,187014.3,0.67
23727,114.86,277140.0,0.65
23728,121.27,243082.9,0.73
23729,96.34,221116.1,0.49
23730,115.02,174734.0,0.82
23731,144.57,196610.9,0.76
23732,103.04,239547.0,0.93
23733,94.96,243873.0,0.28
23734,112.68,348006.8,0.61
23735,112.6,214446.8,0.57
23736,118.76,191707.4,0.51
23737,88.26,294733.0,0.2
23738,83.73,103025.0,0.2
23739,119.3,173635.7,0.28
23740,91.61,533013.0,0.47
23741,88.18,250987.0,0.29
23742,65.95,250427.0,0.17
23743,129.2,130057.6,0.51
23744,149.65,271533.0,0.56
23745,102.49,233991.9,0.33
23746,100.42,158546.5,0.38
23747,117.54,266209.6,0.5
23748,129.3,255566.5,0.45
23749,110.92,162960.0,0.27
23750,97.84,119391.6,0.55
23751,117.97,139573.0,0.7
23752,158.3,159720.0,0.28
23753,102.93,171067.0,0.51
23754,101.08,310360.0,0.57
23755,121.5,157920.0,0.52
23756,137.07,141723.5,0.51
23757,128.01,493500.0,0.36
23758,91.72,291690.0,0.68
23759,80.35,571773.0,0.17
23760,77.95,150098.6,0.48
23761,132.07,153067.0,0.35
23762,126.0,226395.3,0.48
23763,118.67,163067.0,0.41
23764,127.99,368954.0,0.61
23765,125.98,480000.0,0.7
23766,144.42,327553.5,0.36
23767,171.37,173986.5,0.26
23768,78.28,187560.0,0.26
23769,134.29,209973.0,0.16
23770,138.1,167840.0,0.44
23771,69.74,307907.0,0.42
23772,91.7,180427.0,0.23
23773,121.21,181166.8,0.45
23774,146.4,187676.7,0.17
23775,105.56,182040.0,0.9
23776,84.52,221239.0,0.14
23777,80.69,106627.0,0.75
23778,88.93,232296.8,0.28
23779,93.05,159951.0,0.48
23780,98.1,210144.2,0.32
23781,122.22,187627.0,0.69
23782,117.51,188542.9,0.56
23783,113.86,299194.4,0.28
23784,114.06,175040.0,0.63
23785,100.15,160033.5,0.53
23786,96.55,265373.0,0.34
23787,111.6,537307.0,0.13
23788,124.31,283008.2,0.54
23789,160.52,165333.0,0.39
23790,80.45,227846.5,0.51
23791,125.0,494013.0,0.68
23792,128.02,247031.0,0.63
23793,81.33,64627.0,0.32
23794,90.44,275240.0,0.54
23795,130.57,203513.8,0.39
23796,100.37,291217.7,0.27
23797,111.87,157266.7,0.26
23798,137.4,194467.0,0.47
23799,94.3,203127.3,0.47
23800,94.47,287227.5,0.58
23801,122.5,87479.0,0.28
23802,105.83,196329.6,0.39
23803,101.79,245763.2,0.47
23804,148.88,85307.0,0.19
23805,152.83,289733.0,0.31
23806,87.81,334442.8,0.34
23807,134.42,290178.0,0.55
23808,133.39,166593.0,0.15
23809,76.38,59267.0,0.37
23810,79.29,288333.5,0.21
23811,95.7,155447.0,0.25
23812,93.79,366474.4,0.25
23813,95.41,258800.0,0.67
23814,93.6,261093.0,0.3
23815,127.99,272906.7,0.5
23816,102.39,241038.5,0.28
23817,122.88,213590.0,0.34
23818,97.06,347888.1,0.24
23819,118.82,40760.0,0.58
23820,136.24,194846.5,0.54
23821,95.81,199571.3,0.57
23822,118.98,592453.5,0.28
23823,127.97,347533.0,0.8
23824,98.0,258325.0,0.85
23825,122.53,233067.0,0.5
23826,118.37,248325.3,0.57
23827,92.3,350400.0,0.7
23828,109.75,239067.0,0.58
23829,104.13,397504.9,0.49
23830,87.48,278165.9,0.74
23831,138.16,365467.0,0.28
23832,124.99,411597.0,0.81
23833,120.02,432625.0,0.68
23834,106.18,228622.8,0.65
23835,95.12,272627.0,0.67
23836,94.1,230933.0,0.77
23837,151.27,288160.0,0.59
23838,199.26,225307.0,0.43
23839,108.45,182106.7,0.51
23840,107.78,287821.8,0.45
23841,132.31,251333.0,0.33
23842,118.66,321216.9,0.69
23843,121.31,194760.3,0.46
23844,136.0,238000.0,0.63
23845,135.9,290280.0,0.29
23846,77.92,265867.0,0.46
23847,122.25,269734.8,0.58
23848,164.92,300867.0,0.42
23849,100.34,98186.5,0.61
23850,122.02,253720.0,0.82
23851,130.81,209694.8,0.62
23852,131.2,196129.8,0.6
23853,105.09,229147.0,0.35
23854,108.39,260966.5,0.6
23855,119.96,114250.0,0.75
23856,126.32,263283.2,0.56
23857,182.22,242026.0,0.61
23858,139.51,226838.2,0.57
23859,116.64,136977.9,0.6
23860,135.3,195921.4,0.59
23861,107.47,194439.6,0.61
23862,132.0,163500.0,0.83
23863,130.02,43827.0,0.53
23864,79.8,210507.0,0.51
23865,149.25,156776.7,0.79
23866,129.99,88594.0,0.45
23867,125.93,162656.3,0.59
23868,142.16,313240.1,0.3
23869,105.85,113440.0,0.87
23870,134.19,125110.8,0.5
23871,159.95,121500.0,0.77
23872,128.68,249436.3,0.84
23873,122.11,170480.0,0.68
23874,130.96,194521.3,0.53
23875,80.31,217188.0,0.62
23876,120.6,235188.8,0.65
23877,94.76,227573.5,0.85
23878,141.05,279267.0,0.84
23879,112.64,210799.0,0.56
23880,69.96,368432.0,0.15
23881,143.86,263000.0,0.34
23882,127.73,254835.5,0.55
23883,130.17,139400.0,0.43
23884,93.84,163670.0,0.46
23885,109.97,139551.0,0.78
23886,150.0,187000.0,0.56
23887,106.24,255213.0,0.55
23888,117.94,209813.9,0.62
23889,86.8,266720.0,0.55
23890,129.98,184680.0,0.69
23891,122.0,361967.0,0.99
23892,90.02,192229.0,0.77
23893,120.6,223418.6,0.29
23894,123.79,301200.0,0.35
23895,107.37,133471.0,0.75
23896,126.99,361417.0,0.71
23897,87.98,228400.0,0.5
23898,137.53,216218.6,0.4
23899,108.07,166041.1,0.48
23900,102.58,368640.0,0.57
23901,85.67,156774.0,0.44
23902,141.03,180638.0,0.65
23903,134.68,136476.3,0.44
23904,132.98,341278.3,0.71
23905,114.03,348800.0,0.53
23906,146.81,226507.0,0.47
23907,112.73,189882.5,0.56
23908,113.39,194160.0,0.46
23909,92.05,287335.0,0.47
23910,106.7,217942.2,0.48
23911,109.1,113286.5,0.41
23912,75.01,92733.0,0.47
23913,134.25,285645.4,0.61
23914,77.41,299507.0,0.51
23915,146.0,206445.0,0.75
23916,96.92,265944.0,0.31
23917,124.48,282093.0,0.61
23918,125.85,190030.0,0.59
23919,116.27,141700.8,0.56
23920,115.5,146726.8,0.21
23921,176.99,302560.0,0.45
23922,122.01,151230.0,0.78
23923,91.07,210463.0,0.4
23924,119.27,231527.5,0.74
23925,131.01,293147.0,0.81
23926,133.95,193987.0,0.2
23927,111.96,194321.0,0.47
23928,108.03,205000.0,0.66
23929,107.15,277073.5,0.48
23930,93.01,218763.0,0.65
23931,140.02,248938.6,0.61
23932,139.56,192220.0,0.6
23933,109.6,193041.0,0.39
23934,131.98,249250.0,0.76
23935,125.63,228000.0,0.66
23936,168.9,166953.0,0.34
23937,90.61,154844.3,0.76
23938,108.03,177184.0,0.89
23939,132.54,105822.0,0.6
23940,145.44,270340.3,0.54
23941,111.69,299023.0,0.79
23942,111.07,276084.3,0.82
23943,86.04,249992.0,0.76
23944,101.55,447427.0,0.38
23945,127.98,204845.0,0.72
23946,82.0,294867.0,0.64
23947,75.01,246209.0,0.52
23948,130.98,341000.0,0.8
23949,131.37,461934.0,0.54
23950,133.72,272107.0,0.54
23951,114.06,205960.0,0.95
23952,96.06,212147.0,0.39
23953,94.6,197813.0,0.54
23954,175.05,268800.0,0.74
23955,127.99,260080.5,0.57
23956,122.1,261894.6,0.54
23957,99.96,174336.0,0.9
23958,89.45,316533.0,0.59
23959,120.64,219169.5,0.51
23960,125.0,340992.0,0.87
23961,126.17,297833.0,0.69
23962,140.38,571840.0,0.28
23963,120.9,213613.3,0.65
23964,102.12,270307.0,0.73
23965,125.04,417251.0,0.76
23966,128.0,594349.0,0.91
23967,107.83,310040.0,0.59
23968,89.48,301982.0,0.43
23969,135.09,229507.0,0.83
23970,137.36,121414.8,0.49
23971,126.73,246395.4,0.5
23972,126.13,138987.0,0.59
23973,128.02,320161.0,0.77
23974,139.97,301987.0,0.6
23975,126.0,442381.0,0.77
23976,126.02,487619.0,0.75
23977,79.56,160560.2,0.39
23978,109.65,138690.0,0.32
23979,171.6,123293.0,0.29
23980,94.64,167298.0,0.46
23981,118.17,192365.7,0.49
23982,76.86,1534693.0,0.28
23983,134.91,200427.0,0.63
23984,137.95,246782.0,0.56
23985,87.35,321926.8,0.22
23986,100.2,597370.7,0.65
23987,104.81,235841.3,0.37
23988,124.75,215792.3,0.52
23989,78.53,193907.0,0.41
23990,63.93,156533.0,0.31
23991,124.65,200202.4,0.51
23992,107.36,78789.2,0.54
23993,120.69,197933.0,0.26
23994,130.56,112893.0,0.44
23995,119.2,255413.3,0.74
23996,97.87,217773.3,0.64
23997,123.33,199867.0,0.24
23998,120.01,272800.0,0.42
23999,112.34,254695.0,0.63
24000,75.86,233884.5,0.17
24001,74.89,196213.0,0.62
24002,87.72,216389.5,0.48
24003,127.99,313115.0,0.69
24004,112.82,202733.0,0.47
24005,107.91,146774.0,0.43
24006,145.92,116467.0,0.58
24007,122.27,174035.8,0.48
24008,111.07,276478.9,0.19
24009,101.29,108779.1,0.69
24010,128.0,343125.0,0.67
24011,139.0,118549.3,0.55
24012,87.9,307440.0,0.82
24013,170.66,158253.0,0.55
24014,94.13,171973.9,0.33
24015,127.4,356000.0,0.87
24016,111.89,213173.4,0.4
24017,62.06,283307.0,0.28
24018,136.38,229827.0,0.57
24019,78.51,250833.5,0.4
24020,173.77,33467.0,0.51
24021,129.59,86827.0,0.69
24022,128.52,153707.0,0.6
24023,109.0,246143.0,0.41
24024,105.88,159196.1,0.69
24025,100.4,179400.0,0.52
24026,95.26,178566.8,0.51
24027,131.26,162640.0,0.53
24028,116.11,179493.0,0.62
24029,167.59,179240.0,0.56
24030,86.77,134045.2,0.36
24031,105.52,312093.0,0.15
24032,103.18,224667.0,0.19
24033,93.29,192267.0,0.33
24034,115.86,292440.0,0.42
24035,73.81,191227.0,0.12
24036,93.43,221524.5,0.22
24037,148.87,145707.0,0.58
24038,152.04,270160.0,0.69
24039,168.35,194400.0,0.42
24040,126.22,205407.0,0.56
24041,81.88,288093.0,0.43
24042,112.79,158037.0,0.67
24043,173.77,33467.0,0.51
24044,86.61,161829.0,0.44
24045,135.96,173420.7,0.46
24046,107.33,153248.7,0.54
24047,125.61,312632.2,0.63
24048,122.45,324064.5,0.68
24049,82.33,170773.0,0.33
24050,110.76,262950.2,0.67
24051,145.19,157173.0,0.73
24052,125.12,156773.0,0.6
24053,133.82,310379.2,0.51
24054,141.81,164573.0,0.45
24055,116.33,155834.4,0.54
24056,67.1,361160.0,0.08
24057,79.78,231867.0,0.6
24058,128.99,158618.0,0.39
24059,106.69,106800.0,0.63
24060,82.86,594667.0,0.38
24061,94.0,156000.0,0.55
24062,98.54,214060.6,0.36
24063,116.68,138240.0,0.74
24064,117.7,124133.3,0.36
24065,105.42,175169.7,0.34
24066,100.87,232713.9,0.26
24067,104.78,232111.7,0.3
24068,147.26,118827.0,0.47
24069,135.9,226987.0,0.48
24070,117.64,280017.0,0.69
24071,131.43,181893.0,0.45
24072,136.75,209660.0,0.13
24073,73.47,75240.0,0.15
24074,127.46,265147.0,0.57
24075,81.86,251555.7,0.25
24076,96.66,190368.7,0.71
24077,100.73,204980.0,0.55
24078,104.46,203915.7,0.42
24079,114.91,292179.3,0.72
24080,103.1,278473.5,0.49
24081,82.67,61068.0,0.74
24082,114.59,227393.2,0.27
24083,106.44,104356.1,0.56
24084,103.68,219537.7,0.38
24085,115.52,298086.9,0.43
24086,121.59,323880.0,0.68
24087,144.38,176040.0,0.44
24088,127.95,298075.0,0.52
24089,126.19,151360.0,0.59
24090,117.11,207307.0,0.47
24091,120.46,230199.8,0.36
24092,121.64,215261.1,0.56
24093,142.0,463244.0,0.77
24094,151.81,140267.0,0.49
24095,120.07,340733.0,0.8
24096,114.62,174610.0,0.82
24097,98.0,258325.0,0.85
24098,151.98,176840.0,0.82
24099,120.03,135602.0,0.46
24100,113.55,158387.0,0.53
24101,129.84,175759.6,0.62
24102,123.46,135822.0,0.51
24103,96.8,109240.0,0.5
24104,112.98,192469.1,0.54
24105,105.55,144886.3,0.58
24106,100.25,181366.5,0.65
24107,138.25,319706.7,0.64
24108,102.06,291106.4,0.63
24109,138.75,201195.7,0.65
24110,92.73,420333.0,0.68
24111,85.23,180147.0,0.27
24112,124.75,215792.3,0.52
24113,125.11,164760.0,0.65
24114,80.21,268627.0,0.13
24115,169.35,303878.0,0.65
24116,114.02,246707.0,0.6
24117,134.23,220448.9,0.47
24118,172.04,231226.0,0.36
24119,114.93,70264.0,0.62
24120,124.61,235587.0,0.6
24121,138.67,199220.0,0.28
24122,77.8,156400.0,0.22
24123,95.01,105147.0,0.74
24124,86.76,183545.8,0.47
24125,110.99,361081.0,0.45
24126,122.71,230700.0,0.74
24127,129.87,231760.9,0.74
24128,110.8,296467.0,0.94
24129,107.53,263967.9,0.77
24130,118.24,257085.4,0.47
24131,101.75,148927.0,0.53
24132,96.61,207075.4,0.56
24133,85.19,335013.0,0.72
24134,126.02,352384.0,0.81
24135,148.22,248384.0,0.61
24136,93.65,109493.0,0.76
24137,130.01,289851.0,0.77
24138,125.99,470000.0,0.7
24139,127.19,343013.0,0.62
24140,111.24,223533.0,0.66
24141,137.26,247733.7,0.63
24142,143.0,239973.0,0.75
24143,145.18,272587.0,0.86
24144,119.98,150020.0,0.74
24145,118.98,335016.0,0.87
24146,118.52,251658.2,0.59
24147,133.69,174040.0,0.67
24148,101.27,226563.0,0.65
24149,115.56,239564.9,0.54
24150,132.28,242060.0,0.78
24151,147.36,173627.0,0.39
24152,128.07,305947.0,0.61
24153,167.37,229760.0,0.79
24154,187.03,260276.0,0.42
24155,146.91,188940.0,0.62
24156,124.5,227413.0,0.58
24157,124.13,238773.0,0.77
24158,131.99,383233.0,0.71
24159,120.47,223373.0,0.67
24160,94.04,289533.0,0.59
24161,136.54,254107.0,0.49
24162,109.46,650387.0,0.22
24163,130.19,213767.2,0.54
24164,125.19,260096.5,0.52
24165,84.97,156627.0,0.8
24166,107.48,209348.0,0.62
24167,88.69,164107.0,0.18
24168,122.59,246047.0,0.68
24169,124.68,274575.1,0.54
24170,116.47,177896.0,0.65
24171,117.53,165593.8,0.72
24172,103.64,204160.0,0.76
24173,135.16,86467.0,0.64
24174,126.0,440812.0,0.65
24175,121.74,185855.6,0.8
24176,91.88,277208.0,0.26
24177,125.11,238166.5,0.58
24178,118.0,170906.0,0.87
24179,128.91,118942.8,0.57
24180,114.5,118956.0,0.64
24181,126.02,210682.4,0.56
24182,131.72,228095.5,0.62
24183,83.93,1171360.0,0.5
24184,100.01,277680.0,0.86
24185,108.41,292760.0,0.62
24186,107.16,210633.5,0.92
24187,135.99,249700.0,0.82
24188,101.23,197404.3,0.64
24189,128.0,163484.5,0.53
24190,124.01,394839.0,0.81
24191,128.5,205800.0,0.6
24192,122.0,283270.0,0.7
24193,116.95,198911.5,0.51
24194,95.2,212026.7,0.35
24195,141.21,194427.0,0.56
24196,119.91,151213.0,0.81
24197,105.48,332662.7,0.68
24198,176.59,242320.0,0.79
24199,118.88,136508.0,0.63
24200,99.75,148671.0,0.26
24201,147.38,216553.2,0.51
24202,96.98,262586.5,0.64
24203,68.67,177480.0,0.33
24204,112.94,285182.3,0.46
24205,97.94,180714.6,0.32
24206,97.94,180714.6,0.32
24207,79.25,240402.4,0.25
24208,116.71,36840.0,0.87
24209,89.85,208995.7,0.27
24210,107.16,212724.8,0.77
24211,111.69,197267.0,0.6
24212,127.8,425951.0,0.44
24213,116.84,212878.2,0.29
24214,138.9,215631.0,0.5
24215,128.74,129852.9,0.63
24216,115.09,137656.8,0.39
24217,77.87,195395.5,0.16
24218,136.1,181478.3,0.5
24219,128.02,243799.0,0.62
24220,68.43,148556.8,0.2
24221,90.39,215593.5,0.63
24222,84.73,430559.1,0.16
24223,123.04,260318.6,0.49
24224,129.67,111707.0,0.65
24225,114.38,215170.4,0.45
24226,109.14,188551.2,0.36
24227,130.01,148867.0,0.64
24228,152.71,262440.0,0.29
24229,118.39,202283.3,0.61
24230,110.01,218384.0,0.74
24231,114.76,186447.0,0.91
24232,99.75,386973.0,0.7
24233,175.53,278307.0,0.37
24234,83.62,417853.0,0.5
24235,124.75,215792.3,0.52
24236,122.02,288197.0,0.82
24237,131.32,257960.0,0.31
24238,83.01,278120.0,0.41
24239,131.9,133694.5,0.68
24240,66.95,187200.0,0.35
24241,108.26,163540.0,0.64
24242,99.99,224060.0,0.64
24243,97.42,171352.0,0.66
24244,101.33,235079.6,0.35
24245,116.39,187027.0,0.32
24246,144.07,126640.0,0.2
24247,146.45,172907.0,0.82
24248,106.09,220638.3,0.54
24249,155.94,335280.0,0.23
24250,127.0,527240.0,0.79
24251,128.03,356226.0,0.67
24252,161.89,314018.0,0.7
24253,71.33,177706.5,0.35
24254,70.28,192067.0,0.16
24255,99.95,169018.0,0.63
24256,128.0,409251.0,0.78
24257,94.07,226000.0,0.79
24258,104.17,343627.0,0.32
24259,136.13,332543.1,0.43
24260,98.7,203561.5,0.58
24261,140.0,442284.0,0.49
24262,129.99,432923.0,0.8
24263,127.99,303750.0,0.69
24264,135.0,460697.0,0.71
24265,130.95,176362.2,0.37
24266,106.22,239066.8,0.65
24267,89.95,149767.0,0.77
24268,118.0,234958.5,0.37
24269,170.03,215147.0,0.67
24270,120.82,237806.9,0.77
24271,147.34,272457.7,0.61
24272,125.01,413780.0,0.78
24273,186.6,260493.0,0.39
24274,131.82,288390.0,0.82
24275,118.33,157200.0,0.67
24276,134.06,56389.0,0.43
24277,109.85,393108.6,0.43
24278,93.23,249057.0,0.46
24279,126.0,416000.0,0.87
24280,133.0,187653.2,0.68
24281,124.52,143768.2,0.44
24282,132.0,36344.0,0.71
24283,136.19,130169.0,0.56
24284,111.09,105800.0,0.72
24285,118.63,132880.0,0.6
24286,91.7,476933.0,0.66
24287,100.08,149906.6,0.6
24288,102.01,215600.0,0.67
24289,103.7,224275.0,0.45
24290,138.51,72750.0,0.39
24291,117.34,255770.3,0.77
24292,76.47,157627.0,0.13
24293,115.9,180600.0,0.49
24294,115.28,48893.0,0.64
24295,92.75,40965.0,0.64
24296,116.18,155240.0,0.58
24297,108.0,202240.0,0.63
24298,112.21,286106.0,0.65
24299,94.55,215533.0,0.68
24300,138.01,161754.5,0.53
24301,144.62,151040.0,0.29
24302,124.46,287667.0,0.3
24303,108.63,236303.5,0.54
24304,100.61,176634.0,0.58
24305,112.09,354847.0,0.53
24306,125.69,84427.0,0.72
24307,128.0,210000.0,0.55
24308,106.34,162968.0,0.34
24309,111.6,213253.5,0.51
24310,148.39,250480.0,0.66
24311,110.44,188840.0,0.44
24312,123.53,288240.0,0.61
24313,98.12,316386.7,0.58
24314,113.93,133520.0,0.6
24315,111.69,197267.0,0.6
24316,144.09,280640.0,0.65
24317,77.92,240400.0,0.67
24318,163.78,200987.0,0.49
24319,130.92,306322.2,0.5
24320,103.7,294667.0,0.61
24321,169.19,128133.0,0.32
24322,76.71,202549.0,0.25
24323,128.96,171786.7,0.61
24324,115.78,210006.9,0.58
24325,135.9,112953.0,0.66
24326,112.62,129100.0,0.62
24327,167.42,167467.0,0.42
24328,94.82,247667.0,0.79
24329,137.98,257955.3,0.51
